gender,birth,marriage_type,religion,income,code_job,code_region
2.0,1957.0,1.0,2.0,,,2.0
1.0,1981.0,1.0,1.0,,,2.0
2.0,1982.0,1.0,1.0,588.0,132.0,2.0
1.0,2013.0,0.0,1.0,,,2.0
2.0,1983.0,1.0,2.0,308.0,313.0,2.0
1.0,1983.0,1.0,2.0,521.0,313.0,2.0
2.0,2013.0,0.0,2.0,,,2.0
2.0,2013.0,0.0,2.0,,,2.0
2.0,1966.0,2.0,1.0,,312.0,2.0
1.0,1991.0,5.0,2.0,239.0,753.0,2.0
1.0,1993.0,5.0,2.0,310.0,930.0,2.0
1.0,1963.0,1.0,2.0,,432.0,2.0
2.0,1968.0,1.0,2.0,281.0,930.0,2.0
2.0,1992.0,5.0,2.0,213.0,245.0,2.0
2.0,1996.0,5.0,2.0,188.0,313.0,2.0
1.0,1967.0,1.0,2.0,358.0,313.0,2.0
2.0,1973.0,1.0,2.0,171.0,864.0,2.0
1.0,1999.0,5.0,2.0,,,2.0
1.0,2001.0,0.0,2.0,,,2.0
1.0,1966.0,1.0,2.0,,521.0,2.0
2.0,1969.0,1.0,1.0,708.0,274.0,2.0
2.0,1997.0,5.0,2.0,,,2.0
1.0,1999.0,5.0,1.0,,,2.0
1.0,1965.0,1.0,1.0,350.0,313.0,2.0
2.0,1973.0,1.0,1.0,,247.0,2.0
2.0,1998.0,5.0,1.0,,,2.0
2.0,2000.0,5.0,1.0,,,2.0
2.0,2011.0,0.0,1.0,,,2.0
1.0,1935.0,1.0,1.0,,,6.0
2.0,1937.0,1.0,1.0,,,6.0
1.0,1936.0,1.0,1.0,,,2.0
2.0,1949.0,1.0,1.0,188.0,421.0,2.0
2.0,1941.0,1.0,2.0,,,2.0
1.0,1964.0,1.0,2.0,,941.0,2.0
2.0,1966.0,1.0,2.0,,941.0,2.0
2.0,1965.0,3.0,1.0,,,2.0
1.0,1996.0,5.0,1.0,,,2.0
1.0,2001.0,0.0,1.0,,,2.0
2.0,1950.0,2.0,2.0,,,2.0
1.0,1970.0,1.0,2.0,492.0,753.0,2.0
2.0,1973.0,1.0,2.0,218.0,259.0,2.0
1.0,2000.0,5.0,2.0,,,2.0
1.0,1964.0,5.0,2.0,,,2.0
2.0,1941.0,2.0,1.0,,,2.0
1.0,1968.0,1.0,2.0,568.0,122.0,2.0
2.0,1973.0,1.0,2.0,,,2.0
1.0,2006.0,0.0,2.0,,,2.0
1.0,1966.0,1.0,2.0,,521.0,2.0
2.0,1968.0,1.0,2.0,,521.0,2.0
2.0,1995.0,5.0,2.0,233.0,313.0,2.0
1.0,1966.0,1.0,1.0,,873.0,3.0
2.0,1973.0,1.0,1.0,,,3.0
2.0,1998.0,5.0,1.0,,,3.0
2.0,2000.0,5.0,1.0,,,3.0
1.0,2004.0,0.0,1.0,,,3.0
1.0,1968.0,1.0,1.0,529.0,851.0,5.0
2.0,1968.0,1.0,1.0,,,5.0
1.0,2007.0,0.0,1.0,,,5.0
2.0,1961.0,3.0,2.0,,,2.0
2.0,1991.0,1.0,2.0,209.0,246.0,2.0
1.0,1990.0,1.0,2.0,394.0,864.0,2.0
1.0,2016.0,0.0,2.0,,,2.0
1.0,1972.0,1.0,2.0,238.0,710.0,2.0
2.0,1974.0,1.0,2.0,,,2.0
1.0,2006.0,0.0,2.0,,,2.0
1.0,2007.0,0.0,2.0,,,2.0
1.0,1940.0,2.0,1.0,,999.0,2.0
1.0,1967.0,1.0,1.0,400.0,922.0,2.0
2.0,1970.0,1.0,1.0,180.0,930.0,2.0
1.0,1999.0,5.0,1.0,,,2.0
2.0,1951.0,1.0,1.0,,,2.0
1.0,1947.0,1.0,1.0,52.0,271.0,2.0
1.0,1949.0,1.0,1.0,200.0,133.0,2.0
2.0,1949.0,1.0,1.0,200.0,421.0,2.0
2.0,1945.0,2.0,1.0,,,2.0
2.0,1977.0,5.0,2.0,,,2.0
2.0,1975.0,1.0,2.0,542.0,273.0,2.0
1.0,1973.0,1.0,1.0,628.0,273.0,2.0
2.0,2015.0,0.0,2.0,,,2.0
1.0,1966.0,1.0,2.0,467.0,841.0,2.0
2.0,1968.0,1.0,2.0,167.0,922.0,2.0
2.0,1994.0,5.0,2.0,,,2.0
1.0,1998.0,5.0,2.0,,,2.0
1.0,1944.0,4.0,2.0,,611.0,2.0
2.0,1977.0,1.0,2.0,,,2.0
1.0,1972.0,1.0,2.0,1892.0,235.0,2.0
2.0,2011.0,0.0,2.0,,,2.0
1.0,2013.0,0.0,2.0,,,2.0
1.0,1974.0,5.0,2.0,,223.0,2.0
1.0,1975.0,3.0,2.0,358.0,223.0,2.0
1.0,1949.0,1.0,2.0,,,2.0
2.0,1953.0,1.0,2.0,,,2.0
1.0,1951.0,1.0,2.0,,,2.0
2.0,1952.0,1.0,2.0,,,2.0
1.0,1982.0,1.0,2.0,389.0,151.0,2.0
2.0,1985.0,1.0,2.0,,,2.0
2.0,2010.0,0.0,2.0,,,2.0
2.0,2012.0,0.0,2.0,,,2.0
1.0,2015.0,0.0,2.0,,,2.0
2.0,2016.0,0.0,2.0,,,2.0
2.0,1939.0,2.0,1.0,,,2.0
1.0,1971.0,1.0,2.0,550.0,285.0,2.0
2.0,1974.0,1.0,1.0,,,2.0
2.0,2011.0,0.0,2.0,,,2.0
1.0,2016.0,0.0,2.0,,,2.0
2.0,1962.0,3.0,2.0,90.0,952.0,2.0
1.0,1989.0,5.0,2.0,300.0,222.0,2.0
1.0,1950.0,1.0,1.0,,611.0,2.0
2.0,1956.0,1.0,1.0,,,2.0
2.0,1931.0,2.0,1.0,,,2.0
1.0,1972.0,1.0,1.0,542.0,521.0,2.0
2.0,1972.0,1.0,1.0,,,2.0
2.0,2000.0,5.0,1.0,,,2.0
1.0,2004.0,0.0,1.0,,,2.0
1.0,2006.0,0.0,1.0,,,2.0
1.0,1938.0,1.0,2.0,,,2.0
2.0,1942.0,1.0,2.0,27.0,941.0,2.0
1.0,1945.0,3.0,2.0,,,2.0
1.0,1938.0,1.0,2.0,,611.0,2.0
2.0,1942.0,1.0,2.0,,611.0,2.0
1.0,1939.0,2.0,2.0,,,2.0
1.0,1962.0,1.0,2.0,,,2.0
2.0,1960.0,1.0,2.0,150.0,952.0,2.0
1.0,1986.0,5.0,2.0,,,2.0
2.0,1990.0,5.0,2.0,183.0,521.0,2.0
1.0,1960.0,1.0,2.0,240.0,752.0,2.0
2.0,1965.0,1.0,1.0,40.0,952.0,2.0
2.0,1993.0,5.0,2.0,,,2.0
2.0,1995.0,5.0,2.0,,,2.0
2.0,2003.0,0.0,2.0,,,2.0
1.0,1957.0,3.0,1.0,,,2.0
2.0,1991.0,5.0,1.0,233.0,243.0,2.0
2.0,1949.0,2.0,2.0,,,2.0
1.0,1933.0,2.0,1.0,,611.0,2.0
2.0,1969.0,1.0,1.0,,,2.0
1.0,1971.0,5.0,1.0,,,2.0
2.0,1936.0,2.0,1.0,,611.0,2.0
2.0,1942.0,2.0,1.0,,611.0,2.0
2.0,1938.0,2.0,2.0,,,2.0
1.0,2005.0,0.0,2.0,,,2.0
2.0,1984.0,1.0,2.0,,259.0,2.0
1.0,1982.0,1.0,2.0,608.0,111.0,2.0
1.0,2017.0,0.0,2.0,,,2.0
1.0,1939.0,1.0,1.0,,,2.0
2.0,1944.0,1.0,1.0,,,2.0
2.0,1983.0,1.0,1.0,0.0,252.0,1.0
1.0,1983.0,1.0,1.0,400.0,271.0,1.0
1.0,2012.0,0.0,1.0,,,1.0
2.0,2017.0,0.0,1.0,,,1.0
1.0,1952.0,1.0,2.0,140.0,992.0,2.0
2.0,1964.0,1.0,2.0,120.0,941.0,2.0
2.0,1988.0,5.0,2.0,209.0,313.0,2.0
2.0,1985.0,1.0,2.0,326.0,252.0,6.0
1.0,1983.0,1.0,1.0,,312.0,6.0
2.0,1939.0,2.0,1.0,,,2.0
2.0,1944.0,2.0,2.0,45.0,941.0,2.0
2.0,1988.0,5.0,2.0,253.0,521.0,1.0
2.0,1938.0,2.0,2.0,,,2.0
1.0,2000.0,5.0,2.0,,,2.0
1.0,1971.0,1.0,2.0,,399.0,2.0
2.0,1979.0,1.0,2.0,,,2.0
1.0,2014.0,0.0,2.0,,,2.0
1.0,1938.0,1.0,1.0,,,2.0
2.0,1937.0,1.0,1.0,,,2.0
1.0,2001.0,0.0,2.0,,,2.0
1.0,2003.0,0.0,2.0,,,2.0
2.0,1943.0,2.0,2.0,116.0,941.0,2.0
2.0,1933.0,2.0,2.0,,,2.0
1.0,1938.0,1.0,2.0,,,2.0
2.0,1940.0,1.0,2.0,27.0,941.0,2.0
1.0,1978.0,5.0,1.0,,873.0,2.0
2.0,1979.0,1.0,2.0,213.0,843.0,2.0
1.0,1984.0,1.0,2.0,353.0,863.0,2.0
1.0,1971.0,1.0,2.0,808.0,151.0,1.0
2.0,1974.0,1.0,2.0,,,1.0
2.0,2002.0,0.0,2.0,,,1.0
2.0,2004.0,0.0,2.0,,,1.0
2.0,1946.0,2.0,2.0,,,2.0
1.0,1968.0,3.0,2.0,,783.0,2.0
2.0,1996.0,5.0,2.0,214.0,283.0,2.0
1.0,1936.0,1.0,2.0,,,2.0
2.0,1939.0,1.0,1.0,,,2.0
1.0,1960.0,1.0,1.0,,,2.0
2.0,1962.0,1.0,1.0,213.0,930.0,2.0
2.0,2002.0,0.0,1.0,,,2.0
2.0,1942.0,2.0,1.0,,,2.0
1.0,1955.0,3.0,2.0,280.0,741.0,2.0
2.0,1993.0,5.0,2.0,,,2.0
2.0,1990.0,5.0,2.0,,259.0,2.0
1.0,1954.0,3.0,1.0,180.0,873.0,2.0
1.0,1943.0,1.0,2.0,,,2.0
2.0,1947.0,1.0,1.0,131.0,421.0,2.0
1.0,1975.0,5.0,2.0,,,2.0
1.0,1944.0,2.0,2.0,,,2.0
2.0,1956.0,2.0,1.0,,,2.0
1.0,1979.0,1.0,1.0,120.0,761.0,2.0
2.0,1980.0,1.0,1.0,208.0,399.0,2.0
1.0,1944.0,3.0,2.0,,,1.0
2.0,1966.0,3.0,1.0,,,2.0
1.0,1997.0,5.0,1.0,,,2.0
2.0,1965.0,4.0,1.0,,,2.0
2.0,2000.0,5.0,2.0,,,2.0
2.0,1995.0,1.0,2.0,,,2.0
1.0,1996.0,1.0,1.0,,,2.0
2.0,2018.0,0.0,2.0,,,2.0
1.0,1942.0,1.0,2.0,,,2.0
2.0,1946.0,1.0,2.0,,,2.0
1.0,1969.0,1.0,1.0,358.0,873.0,2.0
2.0,1972.0,1.0,1.0,,,2.0
2.0,2004.0,0.0,1.0,,,2.0
1.0,2009.0,0.0,1.0,,,2.0
1.0,1970.0,1.0,1.0,385.0,741.0,2.0
2.0,1974.0,1.0,1.0,221.0,952.0,2.0
2.0,2000.0,5.0,2.0,,,2.0
1.0,2003.0,0.0,2.0,,,2.0
1.0,1971.0,1.0,2.0,,521.0,2.0
2.0,1971.0,1.0,2.0,187.0,441.0,2.0
2.0,1995.0,5.0,2.0,,,2.0
1.0,2001.0,0.0,2.0,,,2.0
2.0,1942.0,2.0,2.0,,,2.0
2.0,1973.0,3.0,2.0,222.0,521.0,1.0
2.0,1995.0,5.0,2.0,,,1.0
2.0,1997.0,5.0,2.0,220.0,243.0,1.0
1.0,2000.0,5.0,2.0,,,1.0
2.0,1937.0,2.0,1.0,,,2.0
1.0,1956.0,3.0,1.0,,,2.0
2.0,1942.0,3.0,1.0,,,2.0
2.0,1966.0,5.0,1.0,107.0,952.0,3.0
2.0,1935.0,2.0,1.0,,,2.0
1.0,1978.0,1.0,2.0,343.0,521.0,2.0
2.0,1978.0,1.0,2.0,258.0,313.0,2.0
2.0,2005.0,0.0,2.0,,,2.0
1.0,1967.0,3.0,2.0,375.0,762.0,1.0
1.0,1975.0,5.0,1.0,171.0,285.0,2.0
1.0,1975.0,1.0,2.0,528.0,510.0,2.0
2.0,1979.0,1.0,2.0,63.0,313.0,2.0
1.0,2009.0,0.0,2.0,,,2.0
2.0,2011.0,0.0,2.0,,,2.0
1.0,1976.0,1.0,2.0,383.0,312.0,2.0
2.0,1976.0,1.0,2.0,508.0,320.0,2.0
2.0,2007.0,0.0,2.0,,,2.0
1.0,2015.0,0.0,2.0,,,2.0
1.0,1971.0,1.0,1.0,,841.0,4.0
2.0,1977.0,1.0,1.0,292.0,313.0,4.0
2.0,2004.0,0.0,2.0,,,4.0
2.0,2006.0,0.0,2.0,,,4.0
2.0,2008.0,0.0,2.0,,,4.0
1.0,2011.0,0.0,2.0,,,4.0
1.0,1977.0,1.0,1.0,,863.0,2.0
2.0,1975.0,1.0,1.0,,,2.0
1.0,2003.0,0.0,1.0,,,2.0
2.0,2005.0,0.0,1.0,,,2.0
1.0,2008.0,0.0,1.0,,,2.0
1.0,1979.0,1.0,2.0,451.0,510.0,2.0
2.0,1978.0,1.0,2.0,250.0,246.0,2.0
2.0,2003.0,0.0,2.0,,,2.0
2.0,2005.0,0.0,2.0,,,2.0
2.0,1944.0,1.0,1.0,,,2.0
1.0,1941.0,5.0,2.0,,,2.0
1.0,1973.0,1.0,1.0,408.0,910.0,5.0
2.0,1973.0,1.0,1.0,423.0,311.0,5.0
1.0,2010.0,0.0,1.0,,,5.0
2.0,2016.0,0.0,1.0,,,5.0
1.0,1971.0,1.0,1.0,479.0,312.0,2.0
2.0,1971.0,1.0,1.0,,,2.0
1.0,2002.0,0.0,1.0,,,2.0
1.0,1964.0,1.0,2.0,383.0,313.0,2.0
2.0,1970.0,1.0,2.0,316.0,313.0,2.0
1.0,1995.0,5.0,2.0,100.0,432.0,2.0
1.0,1999.0,5.0,2.0,,,2.0
1.0,1960.0,3.0,2.0,,,2.0
1.0,1991.0,5.0,2.0,170.0,922.0,2.0
2.0,1993.0,5.0,1.0,240.0,252.0,2.0
2.0,1964.0,3.0,1.0,204.0,259.0,2.0
2.0,1934.0,2.0,2.0,,,2.0
1.0,1959.0,1.0,1.0,,510.0,2.0
2.0,1960.0,1.0,1.0,616.0,252.0,2.0
2.0,1985.0,1.0,2.0,,,2.0
1.0,1980.0,1.0,2.0,280.0,521.0,2.0
2.0,2011.0,0.0,2.0,,,2.0
1.0,2014.0,0.0,2.0,,,2.0
1.0,1958.0,1.0,2.0,,,2.0
2.0,1961.0,1.0,2.0,,,2.0
1.0,1985.0,5.0,2.0,311.0,236.0,2.0
1.0,1973.0,1.0,1.0,588.0,411.0,2.0
2.0,1974.0,1.0,1.0,545.0,411.0,2.0
1.0,2000.0,5.0,2.0,,,2.0
1.0,2002.0,0.0,2.0,,,2.0
2.0,1948.0,1.0,2.0,,,2.0
1.0,1947.0,1.0,2.0,,,2.0
1.0,1953.0,1.0,1.0,,,1.0
2.0,1954.0,1.0,1.0,,,1.0
2.0,1983.0,5.0,2.0,400.0,311.0,5.0
1.0,1974.0,1.0,1.0,1100.0,134.0,2.0
2.0,1973.0,1.0,1.0,340.0,313.0,2.0
1.0,2001.0,0.0,1.0,,,2.0
2.0,2003.0,0.0,1.0,,,2.0
1.0,1947.0,2.0,2.0,,,2.0
1.0,1969.0,1.0,2.0,71.0,231.0,5.0
2.0,1968.0,1.0,1.0,,231.0,5.0
1.0,1999.0,5.0,2.0,,,5.0
1.0,2001.0,0.0,2.0,,,5.0
2.0,1942.0,2.0,2.0,,,2.0
1.0,1965.0,1.0,2.0,,873.0,2.0
2.0,1967.0,1.0,2.0,150.0,510.0,2.0
2.0,1969.0,2.0,2.0,315.0,930.0,2.0
1.0,1992.0,5.0,2.0,,,2.0
2.0,2008.0,0.0,2.0,,,2.0
2.0,1988.0,1.0,2.0,217.0,313.0,2.0
1.0,1988.0,1.0,2.0,291.0,741.0,2.0
2.0,1964.0,1.0,1.0,180.0,930.0,2.0
2.0,1989.0,1.0,2.0,240.0,313.0,2.0
1.0,1994.0,5.0,2.0,230.0,710.0,2.0
1.0,1962.0,1.0,1.0,413.0,992.0,2.0
2.0,1972.0,3.0,2.0,,441.0,7.0
1.0,1960.0,1.0,2.0,312.0,892.0,2.0
2.0,1965.0,1.0,2.0,222.0,441.0,2.0
2.0,1993.0,5.0,2.0,194.0,311.0,2.0
2.0,1996.0,5.0,2.0,210.0,246.0,2.0
1.0,1940.0,1.0,1.0,,,2.0
2.0,1943.0,1.0,1.0,,,2.0
1.0,1942.0,1.0,1.0,142.0,942.0,2.0
2.0,1945.0,1.0,1.0,123.0,941.0,2.0
1.0,1973.0,1.0,1.0,296.0,312.0,2.0
2.0,1978.0,1.0,1.0,416.0,252.0,2.0
1.0,2013.0,0.0,1.0,,,2.0
1.0,1965.0,1.0,2.0,,922.0,2.0
2.0,1967.0,1.0,1.0,,,2.0
2.0,1996.0,5.0,2.0,,,2.0
1.0,1998.0,5.0,2.0,,,2.0
1.0,1939.0,1.0,2.0,,611.0,2.0
2.0,1936.0,1.0,2.0,,611.0,2.0
1.0,2007.0,0.0,2.0,,,2.0
1.0,1947.0,1.0,1.0,,611.0,2.0
2.0,1959.0,1.0,1.0,,,2.0
1.0,1988.0,5.0,1.0,270.0,159.0,2.0
1.0,1990.0,1.0,1.0,266.0,953.0,1.0
2.0,1989.0,1.0,1.0,,,1.0
2.0,2010.0,0.0,1.0,,,1.0
1.0,2015.0,0.0,1.0,,,1.0
2.0,1970.0,3.0,2.0,,,4.0
2.0,1933.0,2.0,1.0,,,2.0
1.0,1983.0,5.0,1.0,263.0,874.0,2.0
1.0,1988.0,5.0,1.0,251.0,441.0,2.0
1.0,1935.0,1.0,2.0,,,2.0
2.0,1935.0,1.0,2.0,,,2.0
1.0,1969.0,5.0,2.0,,,2.0
1.0,1975.0,1.0,2.0,,873.0,2.0
2.0,1976.0,1.0,2.0,,,2.0
1.0,2002.0,0.0,2.0,,,2.0
2.0,2005.0,0.0,2.0,,,2.0
1.0,1965.0,1.0,2.0,369.0,874.0,2.0
2.0,1969.0,1.0,2.0,220.0,930.0,2.0
1.0,2000.0,5.0,2.0,,,2.0
1.0,2003.0,0.0,2.0,,,2.0
1.0,1971.0,1.0,2.0,,751.0,2.0
2.0,1971.0,1.0,2.0,,422.0,2.0
2.0,2002.0,0.0,2.0,,,2.0
2.0,2006.0,0.0,2.0,,,2.0
2.0,1951.0,2.0,2.0,153.0,941.0,2.0
2.0,1981.0,1.0,2.0,,,2.0
1.0,1977.0,1.0,2.0,328.0,854.0,2.0
1.0,2007.0,0.0,2.0,,,2.0
1.0,1976.0,1.0,1.0,448.0,922.0,2.0
2.0,1978.0,1.0,1.0,,,2.0
1.0,2013.0,0.0,1.0,,,2.0
1.0,1956.0,1.0,1.0,,611.0,2.0
2.0,1959.0,1.0,1.0,,441.0,2.0
1.0,1956.0,1.0,2.0,,873.0,2.0
2.0,1961.0,1.0,2.0,,432.0,2.0
2.0,1995.0,5.0,2.0,147.0,247.0,2.0
2.0,1961.0,4.0,2.0,135.0,941.0,2.0
2.0,1988.0,1.0,2.0,191.0,246.0,2.0
1.0,1994.0,5.0,2.0,161.0,999.0,2.0
2.0,1969.0,1.0,1.0,,,2.0
1.0,1968.0,1.0,1.0,,510.0,2.0
1.0,2011.0,0.0,1.0,,,2.0
2.0,1934.0,2.0,1.0,,,2.0
1.0,1959.0,5.0,1.0,,611.0,2.0
2.0,1933.0,2.0,1.0,,,2.0
1.0,1972.0,1.0,2.0,,862.0,2.0
2.0,1976.0,1.0,2.0,123.0,863.0,2.0
2.0,2002.0,0.0,2.0,,,2.0
1.0,2007.0,0.0,2.0,,,2.0
2.0,1942.0,3.0,2.0,20.0,421.0,2.0
2.0,1971.0,5.0,2.0,,,2.0
1.0,1965.0,1.0,1.0,148.0,272.0,2.0
2.0,1965.0,1.0,1.0,212.0,313.0,2.0
2.0,1997.0,5.0,1.0,,,2.0
1.0,1940.0,1.0,1.0,,,2.0
2.0,1940.0,1.0,1.0,,,2.0
1.0,1944.0,1.0,2.0,,611.0,2.0
2.0,1945.0,1.0,1.0,,611.0,2.0
1.0,1939.0,1.0,2.0,,,2.0
2.0,1986.0,4.0,2.0,200.0,313.0,2.0
1.0,2008.0,0.0,2.0,,,2.0
1.0,1957.0,1.0,1.0,,875.0,2.0
2.0,1961.0,1.0,1.0,54.0,421.0,2.0
2.0,1989.0,5.0,1.0,230.0,253.0,2.0
1.0,1960.0,5.0,2.0,70.0,941.0,2.0
1.0,1952.0,1.0,2.0,,,2.0
2.0,1951.0,1.0,2.0,,941.0,2.0
2.0,1929.0,2.0,2.0,,,1.0
1.0,1966.0,1.0,1.0,475.0,312.0,2.0
2.0,1970.0,1.0,1.0,240.0,253.0,2.0
1.0,1998.0,5.0,1.0,,,2.0
1.0,2002.0,0.0,1.0,,,2.0
1.0,1975.0,1.0,1.0,302.0,792.0,5.0
2.0,1979.0,1.0,1.0,,,5.0
2.0,2006.0,0.0,1.0,,,5.0
1.0,2010.0,0.0,1.0,,,5.0
1.0,2014.0,0.0,1.0,,,5.0
2.0,1937.0,2.0,1.0,,,2.0
1.0,1968.0,1.0,1.0,,521.0,2.0
2.0,1973.0,1.0,1.0,582.0,510.0,2.0
2.0,1999.0,5.0,1.0,,,2.0
1.0,2001.0,0.0,1.0,,,2.0
1.0,1939.0,1.0,1.0,,,2.0
2.0,1946.0,1.0,1.0,,,2.0
1.0,1971.0,1.0,1.0,,259.0,7.0
2.0,1974.0,1.0,1.0,200.0,421.0,7.0
2.0,2004.0,0.0,1.0,,,7.0
1.0,2007.0,0.0,1.0,,,7.0
1.0,1976.0,1.0,2.0,250.0,521.0,2.0
2.0,1977.0,1.0,2.0,,,2.0
2.0,2004.0,0.0,2.0,,,2.0
1.0,2005.0,0.0,2.0,,,2.0
1.0,2015.0,0.0,2.0,,,2.0
1.0,1961.0,1.0,1.0,,399.0,2.0
2.0,1963.0,1.0,1.0,33.0,421.0,2.0
2.0,1991.0,5.0,1.0,0.0,313.0,2.0
2.0,2000.0,5.0,1.0,,,2.0
2.0,1968.0,2.0,2.0,,,1.0
2.0,1995.0,5.0,2.0,190.0,245.0,1.0
1.0,2000.0,5.0,2.0,,,1.0
2.0,1934.0,2.0,1.0,,,2.0
2.0,1966.0,2.0,2.0,159.0,941.0,2.0
1.0,1991.0,5.0,2.0,270.0,761.0,2.0
2.0,1994.0,5.0,2.0,229.0,412.0,2.0
1.0,1963.0,1.0,2.0,339.0,799.0,2.0
2.0,1970.0,1.0,2.0,294.0,285.0,2.0
2.0,1994.0,5.0,2.0,,,2.0
1.0,1995.0,5.0,2.0,,,2.0
1.0,2003.0,0.0,2.0,,,2.0
2.0,1960.0,1.0,2.0,,,2.0
2.0,2002.0,0.0,2.0,,,2.0
1.0,1961.0,1.0,2.0,670.0,612.0,2.0
1.0,1942.0,1.0,1.0,,873.0,2.0
2.0,1947.0,1.0,1.0,,,2.0
2.0,1940.0,2.0,2.0,119.0,941.0,2.0
1.0,1966.0,5.0,2.0,119.0,941.0,2.0
1.0,1958.0,1.0,1.0,,,5.0
2.0,1952.0,1.0,1.0,,,5.0
2.0,1976.0,1.0,2.0,160.0,953.0,2.0
1.0,2004.0,0.0,2.0,,,2.0
2.0,1998.0,5.0,2.0,217.0,313.0,2.0
1.0,1969.0,1.0,2.0,427.0,910.0,2.0
1.0,1967.0,1.0,2.0,,823.0,2.0
2.0,1974.0,1.0,2.0,117.0,442.0,2.0
1.0,1999.0,5.0,2.0,,,2.0
2.0,1999.0,5.0,2.0,,,2.0
1.0,1955.0,1.0,1.0,240.0,743.0,2.0
2.0,1955.0,1.0,1.0,,,2.0
1.0,1983.0,5.0,1.0,,521.0,2.0
1.0,1978.0,1.0,1.0,,873.0,6.0
2.0,1984.0,1.0,1.0,,,6.0
1.0,2015.0,0.0,1.0,,,6.0
2.0,1970.0,3.0,1.0,180.0,312.0,2.0
1.0,1967.0,1.0,2.0,413.0,782.0,2.0
2.0,1962.0,1.0,2.0,,,2.0
1.0,2003.0,0.0,2.0,,,2.0
1.0,1945.0,1.0,2.0,,611.0,2.0
2.0,1947.0,1.0,1.0,,,2.0
1.0,1948.0,1.0,2.0,,,2.0
2.0,1947.0,1.0,2.0,,,2.0
1.0,1949.0,1.0,2.0,,,2.0
2.0,1958.0,1.0,2.0,,,2.0
2.0,1940.0,2.0,2.0,,,2.0
1.0,1968.0,3.0,2.0,,,2.0
1.0,1947.0,1.0,2.0,,611.0,2.0
2.0,1954.0,1.0,2.0,150.0,999.0,2.0
1.0,1948.0,2.0,2.0,,,2.0
2.0,1947.0,2.0,2.0,,,2.0
1.0,1950.0,1.0,2.0,145.0,999.0,2.0
2.0,1958.0,1.0,2.0,,521.0,2.0
2.0,1983.0,5.0,2.0,292.0,312.0,2.0
2.0,1970.0,5.0,2.0,,,2.0
1.0,1960.0,5.0,1.0,80.0,930.0,2.0
2.0,1930.0,2.0,2.0,,,2.0
2.0,1937.0,2.0,2.0,,,2.0
2.0,1940.0,1.0,1.0,,,2.0
2.0,1938.0,2.0,2.0,27.0,941.0,2.0
1.0,1971.0,3.0,2.0,374.0,910.0,2.0
2.0,2002.0,0.0,2.0,,,2.0
2.0,2005.0,0.0,2.0,,,2.0
1.0,2007.0,0.0,2.0,,,2.0
2.0,1944.0,3.0,2.0,,,2.0
1.0,1943.0,2.0,2.0,,,2.0
1.0,1969.0,1.0,2.0,478.0,252.0,2.0
2.0,1969.0,1.0,2.0,175.0,246.0,2.0
1.0,1999.0,5.0,2.0,,,2.0
1.0,2002.0,0.0,2.0,,,2.0
1.0,2007.0,0.0,2.0,,,2.0
1.0,2010.0,0.0,2.0,,,2.0
1.0,1960.0,1.0,1.0,225.0,811.0,2.0
2.0,1963.0,1.0,1.0,,,2.0
2.0,2000.0,5.0,2.0,,,2.0
1.0,1968.0,1.0,1.0,509.0,313.0,2.0
2.0,1971.0,1.0,1.0,231.0,313.0,2.0
2.0,1998.0,5.0,1.0,,,2.0
1.0,1999.0,5.0,1.0,,,2.0
1.0,1971.0,1.0,1.0,451.0,930.0,2.0
2.0,1976.0,1.0,1.0,67.0,254.0,2.0
1.0,2002.0,0.0,1.0,,,2.0
1.0,2005.0,0.0,1.0,,,2.0
1.0,2007.0,0.0,1.0,,,2.0
1.0,1972.0,1.0,2.0,862.0,510.0,2.0
2.0,1975.0,1.0,2.0,,,2.0
2.0,2003.0,0.0,2.0,,,2.0
1.0,2008.0,0.0,2.0,,,2.0
1.0,1962.0,1.0,1.0,,441.0,2.0
2.0,1964.0,1.0,1.0,,442.0,2.0
2.0,1998.0,5.0,1.0,80.0,999.0,2.0
2.0,2000.0,5.0,1.0,,,2.0
1.0,1953.0,1.0,1.0,,611.0,2.0
2.0,1954.0,1.0,1.0,,611.0,2.0
1.0,1921.0,1.0,2.0,,,2.0
2.0,1930.0,1.0,2.0,,,2.0
1.0,1956.0,1.0,1.0,568.0,132.0,2.0
2.0,1961.0,1.0,1.0,,611.0,2.0
1.0,1987.0,5.0,2.0,287.0,132.0,2.0
2.0,1932.0,2.0,1.0,,,2.0
1.0,1984.0,1.0,2.0,339.0,311.0,2.0
2.0,1985.0,1.0,2.0,,,2.0
2.0,2015.0,0.0,2.0,,,2.0
1.0,1944.0,1.0,1.0,,613.0,2.0
2.0,1948.0,1.0,1.0,,613.0,2.0
1.0,1936.0,2.0,2.0,,,2.0
1.0,1936.0,1.0,2.0,,,2.0
2.0,1947.0,1.0,1.0,175.0,441.0,2.0
1.0,1942.0,1.0,2.0,,611.0,2.0
2.0,1946.0,1.0,2.0,,611.0,2.0
2.0,1923.0,2.0,2.0,,,2.0
2.0,1932.0,2.0,2.0,,,2.0
1.0,1964.0,3.0,2.0,,,2.0
2.0,1932.0,2.0,1.0,,,2.0
2.0,1967.0,3.0,1.0,317.0,930.0,6.0
2.0,1995.0,5.0,2.0,180.0,314.0,6.0
1.0,1954.0,1.0,2.0,228.0,942.0,2.0
2.0,1957.0,1.0,2.0,131.0,930.0,2.0
